text,intent,tema,lokasi,budget_min,budget_max,jumlah_tamu,tipe_acara,venue,waktu
butuh rekomendasi all in lamaran sunda di jakarta barat untuk 300 orang untuk estimasi biaya venue outdoor malam,estimasi_budget,sunda,jakarta barat,0,0,300,lamaran,outdoor,malam
cari paket venue cafe di garut untuk 600 orang kisaran 150-200 jutaan malam,cari_venue,bugis,garut,150000000,200000000,600,akad+resepsi,cafe,malam
minta venue outdoor di jakarta pusat untuk 150 orang kira kira 100-150 jutaan minggu siang,cari_venue,rustic,jakarta pusat,100000000,150000000,150,resepsi,outdoor,minggu siang
saya cari service lamaran minang di sentul untuk 250 orang untuk estimasi biaya venue kebun siang,estimasi_budget,minang,sentul,0,0,250,lamaran,kebun,siang
butuh info venue gedung di cirebon 500 undangan range 120-180 jutaan (~180M),cari_venue,melayu,cirebon,120000000,180000000,500,lamaran+akad,gedung,
saya cari catering minang di bekasi buat 550 tamu hanya 70-90 jutaan (~90M) venue resort weekday,cari_catering,minang,bekasi,70000000,90000000,550,akad+resepsi,resort,weekday
butuh vendor pernikahan bugis di jakarta barat buat 30 tamu cuma upper 20000000 (~20M) venue hotel malamok?,cari_vendor,bugis,jakarta barat,0,20000000,30,resepsi,hotel,malam
butuh catering internasional di sentul 450 undangan sekitar maksimal 5000000 siang,cari_catering,internasional,sentul,0,5000000,450,lamaran+akad,masjid,siang
butuh rekomendasi paket lamaran internasional di bogor 20 pax untuk estimasi biaya venue outdoor pagi,estimasi_budget,internasional,bogor,0,0,20,lamaran,outdoor,pagi
butuh vendor pernikahan minimalis di jakarta pusat kapasitas 400 range 30-45 jutaan (~45M) venue taman pagimuat?,cari_vendor,minimalis,jakarta pusat,30000000,45000000,400,lamaran,taman,pagi
butuh rekomendasi layanan akad+resepsi jawa di medan 250 pax maksimal 40-55 jutaan (~55M) memungkinkan? venue villa weekday,tanya_kemungkinan,jawa,medan,40000000,55000000,250,akad+resepsi,villa,weekday
minta paketan lamaran style sunda di tasikmalaya 450 undangan maksimal 30-50 jutaan (~50M) sabtu malamrekomendasi?,cari_rekomendasi_paket,sunda,tasikmalaya,30000000,50000000,450,lamaran,kebun,sabtu malam
minta paket lengkap akad minimalis di jakarta selatan sekitar 180 tamu untuk estimasi biaya weekdaytersedia?,estimasi_budget,minimalis,jakarta selatan,0,0,180,akad,outdoor,weekday
pengen all in resepsi internasional di malang sekitar 20 tamu sekitar 10-30 jutaan memungkinkan? venue restoran minggu sianggimana?,tanya_kemungkinan,internasional,malang,10000000,30000000,20,resepsi,restoran,minggu siang
butuh info paket lengkap resepsi nuansa bugis di tasikmalaya sekitar 150 tamu maksimal 120-180 jutaan (~180M) weekday,cari_rekomendasi_paket,bugis,tasikmalaya,120000000,180000000,150,resepsi,outdoor,weekday
bisa bantu venue ballroom di semarang 600 pax range 150-200 jutaan (~200M) sabtu malam,cari_venue,minang,semarang,150000000,200000000,600,lamaran+akad,ballroom,sabtu malam
saya cari venue outdoor di jakarta timur kapasitas 50 maksimal 40-55 jutaan weekday,cari_venue,jawa,jakarta timur,40000000,55000000,50,akad+resepsi,outdoor,weekday
bisa bantu paket lamaran modern di jakarta timur kapasitas 150 sampai 120-180 jutaan memungkinkan? venue hotel weekday,tanya_kemungkinan,modern,jakarta timur,120000000,180000000,150,lamaran,hotel,weekday
tolong carikan venue ballroom di jakarta barat untuk 350 orang hanya maksimal 5000000 sabtu malam,cari_venue,batak,jakarta barat,0,5000000,350,lamaran,ballroom,sabtu malam
minta paketan resepsi sunda di surabaya kapasitas 80 sekitar 5-12 jutaan memungkinkan? venue cafe,tanya_kemungkinan,sunda,surabaya,5000000,12500000,80,resepsi,cafe,
mau tanya paket resepsi konsep bugis di bogor untuk 20 orang sekitar 200-300 jutaan malam,cari_rekomendasi_paket,bugis,bogor,200000000,300000000,20,resepsi,resort,malam
minta venue ballroom di jakarta pusat untuk 400 orang kira kira 100-150 jutaan (~150M) sabtu malam,cari_venue,minimalis,jakarta pusat,100000000,150000000,400,akad,ballroom,sabtu malam
pengen service akad minimalis di sentul sekitar 50 tamu untuk estimasi biaya venue restoran malam,estimasi_budget,minimalis,sentul,0,0,50,akad,restoran,malam
butuh dekor rustic akad di jakarta pusat kapasitas 180 sampai 50-65 jutaan (~65M) venue cafe malam,cari_dekor,rustic,jakarta pusat,50000000,65000000,180,akad,cafe,malam
mau tanya dekor internasional lamaran+akad di jakarta selatan buat 300 tamu hanya 40-60 jutaan (~60M) venue outdoor pagibisa?,cari_dekor,internasional,jakarta selatan,40000000,60000000,300,lamaran+akad,outdoor,pagi
rekomendasi paket lamaran+akad jawa di malang 200 undangan untuk estimasi biaya sianggimana kira kiranya?,estimasi_budget,jawa,malang,0,0,200,lamaran+akad,kebun,siang
bisa bantu vendor pernikahan modern di yogyakarta untuk 80 orang budget 50-70 jutaan venue cafe weekday,cari_vendor,modern,yogyakarta,50000000,70000000,80,resepsi,cafe,weekday
mau tanya paket lamaran+akad tema batak di yogyakarta kapasitas 450 range 60-80 jutaan venue taman weekday,cari_rekomendasi_paket,batak,yogyakarta,60000000,80000000,450,lamaran+akad,taman,weekday
saya cari venue restoran di cirebon 250 undangan hanya 120-165 jutaan (~165M) sabtu malam,cari_venue,batak,cirebon,120000000,165000000,250,lamaran,restoran,sabtu malam
pengen paket lamaran+akad sunda di jakarta selatan 450 pax maksimal sampai 20000000 (~20M) memungkinkan? siang,tanya_kemungkinan,sunda,jakarta selatan,0,20000000,450,lamaran+akad,kebun,siang
butuh info catering melayu di depok kapasitas 550 hanya 5-15 jutaan (~15M) venue hotel weekday,cari_catering,melayu,depok,5000000,15000000,550,akad,hotel,weekday
pengen dekor internasional akad+resepsi di bogor buat 20 tamu sekitar 70-85 jutaan venue ballroom sabtu malamada?,cari_dekor,internasional,bogor,70000000,85000000,20,akad+resepsi,ballroom,sabtu malam
mau tanya paket resepsi minang di jakarta barat untuk 400 orang maksimal 10-25 jutaan memungkinkan? venue ballroom minggu siang,tanya_kemungkinan,minang,jakarta barat,10000000,25000000,400,resepsi,ballroom,minggu siang
cari paket vendor pernikahan batak di surabaya 120 pax sampai maksimal 5000000 venue pantai weekday,cari_vendor,batak,surabaya,0,5000000,120,lamaran,pantai,weekday
minta paketan lamaran+akad batak di jakarta selatan buat 500 tamu untuk estimasi biaya venue resort minggu siangcukup ga?,estimasi_budget,batak,jakarta selatan,0,0,500,lamaran+akad,resort,minggu siang
pengen venue resort di yogyakarta sekitar 550 tamu hanya 20-40 jutaan,cari_venue,mix_sunda_jawa,yogyakarta,20000000,40000000,550,resepsi,resort,
tolong carikan venue villa di depok sekitar 200 tamu hanya 120-165 jutaan weekdaycukup ga?,cari_venue,jawa,depok,120000000,165000000,200,resepsi,villa,weekday
ada paket catering jawa di sentul sekitar 250 tamu sekitar 40-55 jutaan (~55M) venue gedung minggu sianggimana?,cari_catering,jawa,sentul,40000000,55000000,250,resepsi,gedung,minggu siang
minta vendor pernikahan melayu di garut 100 undangan budget 60-80 jutaan venue gedung sabtu malamcukup ga?,cari_vendor,melayu,garut,60000000,80000000,100,akad+resepsi,gedung,sabtu malam
ingin tahu catering batak di padang buat 550 tamu maksimal 30-50 jutaan venue rooftop sabtu malam,cari_catering,batak,padang,30000000,50000000,550,lamaran,rooftop,sabtu malam
tolong carikan paket resepsi konsep mix_sunda_jawa di sentul untuk 50 orang range maksimal 10000000 venue rooftop pagigimana kira kiranya?,cari_rekomendasi_paket,mix_sunda_jawa,sentul,0,10000000,50,resepsi,rooftop,pagi
saya cari venue taman di bali 30 undangan sekitar 80-100 jutaan (~100M) siang,cari_venue,modern,bali,80000000,100000000,30,resepsi,taman,siang
ada paket layanan resepsi rustic di bogor 180 undangan untuk estimasi biaya minggu siang,estimasi_budget,rustic,bogor,0,0,180,resepsi,gedung,minggu siang
rekomendasi bundle resepsi sunda di pekanbaru kapasitas 250 cuma 5-12 jutaan (~12M) memungkinkan? sabtu malamtersedia?,tanya_kemungkinan,sunda,pekanbaru,5000000,12500000,250,resepsi,rooftop,sabtu malam
cari paket layanan resepsi tema mix_sunda_jawa di padang kapasitas 120 sekitar sampai 8000000 (~8M) weekdaycukup ga?,cari_rekomendasi_paket,mix_sunda_jawa,padang,0,8000000,120,resepsi,masjid,weekday
tolong carikan service lamaran+akad minang di garut 200 undangan hanya 30-50 jutaan memungkinkan? minggu siang,tanya_kemungkinan,minang,garut,30000000,50000000,200,lamaran+akad,pantai,minggu siang
minta paket lengkap akad konsep modern di depok 500 undangan kira kira 200-275 jutaan (~275M) siang,cari_rekomendasi_paket,modern,depok,200000000,275000000,500,akad,cafe,siang
tolong carikan layanan akad+resepsi konsep sunda di tasikmalaya 180 pax sekitar 150-200 jutaan venue resort weekday,cari_rekomendasi_paket,sunda,tasikmalaya,150000000,200000000,180,akad+resepsi,resort,weekday
butuh rekomendasi service lamaran+akad melayu di surakarta kapasitas 180 untuk estimasi biaya venue resort,estimasi_budget,melayu,surakarta,0,0,180,lamaran+akad,resort,
pengen dekor rustic lamaran di tasikmalaya 600 undangan maksimal 30-50 jutaan siangbisa?,cari_dekor,rustic,tasikmalaya,30000000,50000000,600,lamaran,ballroom,siang
ingin tahu vendor pernikahan sunda di semarang buat 20 tamu sekitar 120-165 jutaan (~165M) malamcukup ga?,cari_vendor,sunda,semarang,120000000,165000000,20,lamaran,masjid,malam
butuh info all in akad+resepsi jawa di jakarta selatan buat 300 tamu range maksimal 5000000 (~5M) memungkinkan? venue ballroom pagi,tanya_kemungkinan,jawa,jakarta selatan,0,5000000,300,akad+resepsi,ballroom,pagi
ingin tahu paketan lamaran bugis di medan untuk 50 orang sekitar 20-40 jutaan memungkinkan? venue gedung sabtu malam,tanya_kemungkinan,bugis,medan,20000000,40000000,50,lamaran,gedung,sabtu malam
butuh rekomendasi all in resepsi tema minimalis di bali buat 600 tamu kira kira sampai 20000000 (~20M) venue gedung malamgimana?,cari_rekomendasi_paket,minimalis,bali,0,20000000,600,resepsi,gedung,malam
minta service akad+resepsi modern di jakarta pusat kapasitas 350 maksimal 90-120 jutaan memungkinkan? venue gedung sabtu malam,tanya_kemungkinan,modern,jakarta pusat,90000000,120000000,350,akad+resepsi,gedung,sabtu malam
bisa bantu paket resepsi melayu di surakarta kapasitas 80 hanya 100-150 jutaan memungkinkan? sabtu malam,tanya_kemungkinan,melayu,surakarta,100000000,150000000,80,resepsi,gedung,sabtu malam
butuh rekomendasi catering modern di tasikmalaya 300 pax kira kira 200-300 jutaan (~300M) venue pantai,cari_catering,modern,tasikmalaya,200000000,300000000,300,akad,pantai,
pengen vendor pernikahan minang di jakarta timur 500 pax maksimal maksimal 8000000 pagiok?,cari_vendor,minang,jakarta timur,0,8000000,500,akad+resepsi,restoran,pagi
butuh rekomendasi catering minimalis di bandung 120 pax range 80-100 jutaan (~100M) weekdayrekomendasi?,cari_catering,minimalis,bandung,80000000,100000000,120,akad,hotel,weekday
ingin tahu venue resort di jakarta timur kapasitas 250 kira kira 180-232 jutaan weekdaybisa?,cari_venue,batak,jakarta timur,180000000,232500000,250,akad,resort,weekday
rekomendasi paket akad+resepsi internasional di garut untuk 600 orang kira kira sampai 5000000 memungkinkan? venue gedunggimana?,tanya_kemungkinan,internasional,garut,0,5000000,600,akad+resepsi,gedung,
cari paket dekor modern akad+resepsi di garut buat 500 tamu sampai 90-112 jutaan venue outdoor sianggimana?,cari_dekor,modern,garut,90000000,112500000,500,akad+resepsi,outdoor,siang
butuh paket lamaran nuansa modern di makassar buat 30 tamu sampai maksimal 10000000 (~10M) sianggimana kira kiranya?,cari_rekomendasi_paket,modern,makassar,0,10000000,30,lamaran,rooftop,siang
saya cari dekor batak lamaran+akad di jakarta selatan 350 undangan sekitar sampai 5000000 venue resort minggu siang,cari_dekor,batak,jakarta selatan,0,5000000,350,lamaran+akad,resort,minggu siang
bisa bantu vendor pernikahan minimalis di yogyakarta buat 550 tamu range 5-15 jutaan (~15M) venue rumah sabtu malam,cari_vendor,minimalis,yogyakarta,5000000,15000000,550,lamaran,rumah,sabtu malam
saya cari all in akad+resepsi sunda di bogor kapasitas 350 kira kira 90-120 jutaan (~120M) memungkinkan?,tanya_kemungkinan,sunda,bogor,90000000,120000000,350,akad+resepsi,masjid,
cari paket dekor melayu akad+resepsi di bogor untuk 200 orang hanya 180-232 jutaan venue hotel weekday,cari_dekor,melayu,bogor,180000000,232500000,200,akad+resepsi,hotel,weekday
butuh vendor pernikahan minimalis di yogyakarta 120 undangan cuma 60-80 jutaan venue villa weekdaygimana?,cari_vendor,minimalis,yogyakarta,60000000,80000000,120,lamaran+akad,villa,weekday
mau tanya paket lengkap lamaran adat melayu di sentul kapasitas 250 kira kira 180-232 jutaan sabtu malam,cari_rekomendasi_paket,melayu,sentul,180000000,232500000,250,lamaran,resort,sabtu malam
saya cari dekor sunda resepsi di surakarta buat 550 tamu cuma 120-180 jutaan (~180M) venue villa malam,cari_dekor,sunda,surakarta,120000000,180000000,550,resepsi,villa,malam
cari paket venue villa di pekanbaru 80 undangan sampai 90-112 jutaantersedia?,cari_venue,jawa,pekanbaru,90000000,112500000,80,lamaran+akad,villa,
minta vendor pernikahan mix_sunda_jawa di jakarta barat 50 undangan maksimal 20-40 jutaan minggu siangmuat?,cari_vendor,mix_sunda_jawa,jakarta barat,20000000,40000000,50,lamaran+akad,hotel,minggu siang
ada paket layanan akad mix_sunda_jawa di pekanbaru untuk 550 orang maksimal 70-90 jutaan memungkinkan? venue pantai sabtu malam,tanya_kemungkinan,mix_sunda_jawa,pekanbaru,70000000,90000000,550,akad,pantai,sabtu malam
butuh rekomendasi catering melayu di surakarta sekitar 450 tamu kira kira 50-70 jutaan (~70M) weekday,cari_catering,melayu,surakarta,50000000,70000000,450,lamaran,gedung,weekday
saya cari layanan akad sunda di jakarta pusat 350 undangan cuma 70-90 jutaan (~90M) memungkinkan?,tanya_kemungkinan,sunda,jakarta pusat,70000000,90000000,350,akad,ballroom,
bisa bantu bundle lamaran internasional di surabaya 150 undangan untuk estimasi biaya siang,estimasi_budget,internasional,surabaya,0,0,150,lamaran,restoran,siang
minta vendor pernikahan bugis di surabaya 450 undangan maksimal 60-80 jutaan sabtu malam,cari_vendor,bugis,surabaya,60000000,80000000,450,resepsi,rumah,sabtu malam
bisa bantu all in lamaran+akad bugis di yogyakarta sekitar 100 tamu untuk estimasi biaya venue cafe weekday,estimasi_budget,bugis,yogyakarta,0,0,100,lamaran+akad,cafe,weekday
rekomendasi dekor bugis resepsi di jakarta barat sekitar 200 tamu cuma 90-120 jutaan (~120M) weekday,cari_dekor,bugis,jakarta barat,90000000,120000000,200,resepsi,ballroom,weekday
pengen paket lamaran+akad batak di garut sekitar 200 tamu sampai 50-65 jutaan memungkinkan? venue outdoor weekdayrekomendasi?,tanya_kemungkinan,batak,garut,50000000,65000000,200,lamaran+akad,outdoor,weekday
saya cari paket akad+resepsi bugis di sentul kapasitas 600 sampai 120-165 jutaan (~165M) memungkinkan? siang,tanya_kemungkinan,bugis,sentul,120000000,165000000,600,akad+resepsi,outdoor,siang
mau tanya paket akad+resepsi nuansa batak di yogyakarta 120 undangan hanya 70-85 jutaan venue rooftop pagi,cari_rekomendasi_paket,batak,yogyakarta,70000000,85000000,120,akad+resepsi,rooftop,pagi
tolong carikan paket lengkap akad sunda di yogyakarta 30 pax untuk estimasi biaya,estimasi_budget,sunda,yogyakarta,0,0,30,akad,pantai,
mau tanya paket lengkap resepsi modern di yogyakarta 250 pax untuk estimasi biaya sabtu malammuat?,estimasi_budget,modern,yogyakarta,0,0,250,resepsi,outdoor,sabtu malam
butuh info venue ballroom di padang untuk 20 orang kisaran 200-300 jutaan malamgimana kira kiranya?,cari_venue,jawa,padang,200000000,300000000,20,akad,ballroom,malam
butuh info venue pantai di bekasi sekitar 50 tamu maksimal 180-250 jutaan (~250M) pagiok?,cari_venue,sunda,bekasi,180000000,250000000,50,akad,pantai,pagi
rekomendasi layanan lamaran+akad sunda di depok sekitar 180 tamu untuk estimasi biaya weekday,estimasi_budget,sunda,depok,0,0,180,lamaran+akad,taman,weekday
pengen venue pantai di depok 250 undangan cuma 20-40 jutaan weekdaymuat?,cari_venue,rustic,depok,20000000,40000000,250,resepsi,pantai,weekday
tolong carikan paket lengkap lamaran+akad bugis di bekasi 250 pax hanya 60-75 jutaan memungkinkan? venue cafe sabtu malam,tanya_kemungkinan,bugis,bekasi,60000000,75000000,250,lamaran+akad,cafe,sabtu malam
pengen paketan lamaran melayu di depok buat 50 tamu kisaran sampai 8000000 (~8M) memungkinkan? siang,tanya_kemungkinan,melayu,depok,0,8000000,50,lamaran,outdoor,siang
ada paket vendor pernikahan minang di bekasi 500 pax cuma 100-150 jutaan venue masjid minggu siang,cari_vendor,minang,bekasi,100000000,150000000,500,resepsi,masjid,minggu siang
ada paket catering rustic di makassar kapasitas 450 budget 120-180 jutaan (~180M) venue outdoor minggu siang,cari_catering,rustic,makassar,120000000,180000000,450,lamaran,outdoor,minggu siang
bisa bantu catering rustic di medan 400 pax hanya 60-75 jutaan (~75M) malamok?,cari_catering,rustic,medan,60000000,75000000,400,lamaran+akad,kebun,malam
butuh info paketan akad tema minimalis di bandung kapasitas 200 range 100-150 jutaan venue ballroomgimana?,cari_rekomendasi_paket,minimalis,bandung,100000000,150000000,200,akad,ballroom,
butuh info paketan lamaran+akad mix_sunda_jawa di bali 500 undangan untuk estimasi biaya venue hotel siang,estimasi_budget,mix_sunda_jawa,bali,0,0,500,lamaran+akad,hotel,siang
pengen venue hotel di jakarta timur buat 50 tamu range 60-80 jutaan weekday,cari_venue,modern,jakarta timur,60000000,80000000,50,akad,hotel,weekday
ada paket vendor pernikahan jawa di sentul untuk 500 orang budget limit 10000000 (~10M) venue rooftop pagi,cari_vendor,jawa,sentul,0,10000000,500,akad+resepsi,rooftop,pagi
ingin tahu catering bugis di depok untuk 500 orang kira kira 120-180 jutaan venue rumah sabtu malambisa?,cari_catering,bugis,depok,120000000,180000000,500,resepsi,rumah,sabtu malam
rekomendasi catering minang di medan buat 120 tamu sampai 40-55 jutaan (~55M) weekday,cari_catering,minang,medan,40000000,55000000,120,resepsi,ballroom,weekday
